id,ad_group,target,search_term
18393,4648,61930,disinfect wipes for school
20922,4648,61930,disinfect wipes travel
24773,4648,61930,disinfect wipes travel pack
24774,4648,61930,disinfect wipes with alcohol
20924,4648,61930,disinfect+cleaning+wipes
23322,4648,61930,eco friendly wipes disinfect
23323,4648,61930,electronic disinfect wipes
18394,4648,61930,lysol disinfect wipes
20926,4648,61930,medical disinfect hand wipes
13562,4648,61930,medical wipes disinfect
19187,4648,61930,natural disinfect wipes
23324,4648,61930,pet friendly wipes disinfect
23325,4648,61930,pet safe wipes disinfect
17579,4648,61930,safety wipes cleans and disinfect
20928,4648,61930,screen wipes disinfect
19189,4648,61930,seventh generation disinfect wipes
24776,4648,61930,veo disinfect wipes
17580,4648,61930,wipe disinfect
24777,4648,61930,wipes disinfect children
15711,4648,61930,wipes unscented disinfect
12543,4648,61930,yoga wipes disinfect
19190,4648,61933,antibacterial wipes green
23328,4648,61933,green sanitizing wipes
26369,4648,61933,green soap wipes
18396,4648,61933,green wipes
14679,4648,61933,green wipes seventh generation
24779,4648,61933,green works cleaner wipes
18397,4648,61933,green works clorox wipes
24780,4648,61933,green works deisinfecting wipes
27374,4648,61933,green works wipe
27376,4648,61933,green works wipes
22229,4648,61933,simple green wipes
26370,4648,61933,simple green wipes unscented
27377,4648,61933,simply green wipes
17581,4648,61937,baby disinfectant spray
18399,4648,61937,baby toy disinfectant spray
27378,4648,61937,baby toys disinfectant spray
16657,4648,61937,disinfectant spray baby safe
18400,4648,61937,disinfectant spray baby toys
19191,4648,61937,disinfectant spray for babies
19193,4648,61937,disinfectant spray for baby
15713,4648,61937,spray disinfectant baby
16658,4648,61941,baby safe cleaning wipes
13564,4648,61941,refrigerator cleaning wipes safe
15714,4648,61941,safe cleaning wipes
15715,4648,61941,wipes household cleaning safe
26376,4648,61944,all natural cleaner spray
11637,4648,61945,bathroom cleaner spray natural
15723,4648,61945,grill cleaner spray natural
18409,4648,61945,natural disinfectant cleaner spray
18410,4648,61945,natural kitchen cleaner spray
15724,4648,61947,clean cut disinfecting wipes
12554,4648,61947,clean disinfecting wipes
12555,4648,61947,disinfecting wipes to clean phone
16660,4648,61947,get clean germ off disinfecting wipes
13570,4648,61947,wet wipes disinfecting to clean
11638,4648,61951,non toxic sanitizing wipes
24795,4648,61951,non-toxic sanitizing wipes
24796,4648,61951,sanitizing wipes non toxic
13571,4648,61952,all natural antibacterial cleaner
26377,4648,61952,all natural fabric cleaner
14693,4648,61952,all natural floor cleaner
23339,4648,61952,all natural grill cleaner
26378,4648,61952,all natural house cleaner
18412,4648,61952,all natural household cleaner
18413,4648,61952,all natural kitchen cleaner
24798,4648,61952,all natural surface cleaner
17585,4648,61952,all natural toy cleaner
23340,4648,61952,all natural vegetable cleaner
14694,4648,61952,all purpose cleaner natural
26380,4648,61952,eco friendly all natural plastic free tub cleaner
16661,4648,61952,lemon cleaner all natural
14695,4648,61952,natural all-purpose cleaner
11639,4648,61956,biodegradable disinfecting wipes
11641,4648,61956,disinfecting wipes biodegradable
22234,4648,61958,non toxic spray cleaner
15726,4648,61960,disinfectant wipes non toxic
19198,4648,61960,no wipe non toxic disinfectant
13575,4648,61960,non toxic disinfectant wipes
23343,4648,61960,non toxic odorless disinfectant wipes
15730,4648,61962,compostable antibacterial wipes
13577,4648,61962,compostable hand wipes
14699,4648,61962,compostable wipes
13578,4648,61962,counter wipes compostable
14702,4648,61962,face wipes compostable
14703,4648,61962,wet ones hand wipes compostable
14704,4648,61963,biodegradable cleaning wipes
13579,4648,61967,disinfecting hand wipes
12560,4648,61967,disinfecting hand wipes travel
12561,4648,61967,disinfecting wipes hands
16664,4648,61967,hand wipes disinfecting
12562,4648,61967,individual disinfecting hand wipes
13580,4648,61971,plant based cleaning wipes
12563,4648,61971,plant based sanitizing cleaning wipes
15733,4648,61974,cleaner wipes non toxic
17587,4648,61974,leather furniture cleaner non toxic
17588,4648,61974,non toxic bathroom cleaner
18414,4648,61974,non toxic carpet cleaner
17589,4648,61974,non toxic foam carpet cleaner
15734,4648,61974,non toxic stovetop cleaner
20080,4648,61982,all natural cleaning spray
23349,4648,61982,cleaning spray natural antibacterial
12565,4648,61982,natural cleaning dusting spray
18415,4648,61982,natural cleaning spray bottle
22235,4648,61982,natural cleaning spray unscented
26382,4648,61982,odor eliminating cleaning spray natural
13581,4648,61985,disinfectant surface wipes
11642,4648,61986,antibacterial wipes for kids
14708,4648,61986,antibacterial wipes kids
12566,4648,61986,kids antibacterial hand wipes
27385,4648,61990,natural all purpose wipes
15735,4648,61993,bathtub cleaner natural
17590,4648,61993,best natural floor cleaner
19202,4648,61993,natural antibacterial spray cleaner
16666,4648,61993,natural carpet cleaner
19203,4648,61993,natural comet cleaner
19204,4648,61993,natural daily shower cleaner
17591,4648,61993,natural floor cleaner
17592,4648,61993,natural furniture cleaner
16667,4648,61993,natural glass cleaner vinegar
17593,4648,61993,natural gym equipment cleaner
17594,4648,61993,natural household cleaners
18416,4648,61993,natural multi purpose cleaner
17597,4648,61993,natural multi surface cleaner
17598,4648,61993,natural scrub cleaner
19206,4648,61993,natural toilet bowl cleaner
19207,4648,61993,natural toilet bowl cleaners
17599,4648,61993,natural yoga mat cleaner
16668,4648,61993,puray natural multi-purpose cleaner
19208,4648,61993,shower cleaner natural
23350,4648,61997,amaze clean and green
11643,4648,61997,clean green carpet cleaner
14709,4648,61997,clean green naturally enzymes
18419,4648,61997,clorox clean up green
13582,4648,61997,green clean sponge
11644,4648,62001,natural disinfecting wipes
26386,4648,62005,disinfectant wipes bulk lysol
22236,4648,62005,disinfectant wipes bulk recyclable
20934,4648,62005,disinfectant wipes bulk unscented
14713,4648,62005,eco-friendly disinfectant wipes bulk
20935,4648,62005,lysol disinfectant wipes bulk
23352,4648,62005,solimo disinfectant wipes bulk
14714,4648,62006,disinfecting wipe
11645,4648,62006,disinfecting wipes
18427,4648,62006,disinfecting+wipes
27387,4648,62012,baby organic disinfectant wipes
24808,4648,62012,lavender organic disinfectant wipes
14725,4648,62012,organic disinfectant wipes travel
17602,4648,62013,safe cleaning products
13601,4648,62017,travel disinfecting wipes
13604,4648,62021,all natural cleaner
14726,4648,62021,all natural cleaners
14727,4648,62024,natural disinfectant
11652,4648,62027,disinfect wipes
27390,4648,62031,all natural chemical free wipes cleaning disinfectant
24813,4648,62031,all natural disinfectant cleaning wipes
13606,4648,62031,all natural disinfectant wipes
12590,4648,62031,all natural disinfectant wipes multi surface
13607,4648,62031,disinfectant wipes all natural
11653,4648,62034,organic disinfectant wipes
23361,4648,62036,bathroom cleaning wipes nontoxic
12593,4648,62036,nontoxic cleaning wipes
17604,4648,62037,natural cleaner
12594,4648,62037,natural cleaners
14732,4648,62040,organic cleaners
11655,4648,62044,natural cleaners for home
26393,4648,62049,eco friendly cleaning products
24827,4648,62053,baby face hand wipes
20946,4648,62053,baby hand sanitizer wipes
27404,4648,62053,baby hand sanitizing wipes
24828,4648,62053,baby hand wipes antibacterial
27405,4648,62053,baby hand wipes organic
27406,4648,62053,baby hand wipes sanitizing
24829,4648,62053,hand sanitizer baby wipes
17607,4648,62053,hand sanitizer wipes baby
24830,4648,62053,hand wipes baby
20947,4648,62053,hand wipes baby safe
15757,4648,62053,organic hand wipes for baby toys
20089,4648,62053,sanitizing hand wipes baby
11656,4648,62056,phone disinfecting wipes
16681,4648,62060,antibacterial biodegradable wipes
18443,4648,62060,biodegradable antibacterial wipes
15765,4648,62060,biodegradable wipes antibacterial
23373,4648,62062,cleaning wipes disinfecting organic
11658,4648,62063,disinfectant wipes bulk
24835,4648,62070,disinfectant wipes for travel
20951,4648,62070,disinfectant wipes travel
11659,4648,62074,disinfecting wipes natural
15767,4648,62077,all natural cleaner spray
14743,4648,62079,organic disinfecting wipes
14745,4648,62082,medical disinfecting wipes
11662,4648,62085,baby disinfecting wipes
12602,4648,62089,hand disinfecting wipes
13617,4648,62092,medical disinfectant wipes
24839,4648,62097,gym disinfectant wipes
14752,4648,62098,solimo disinfecting wipes bulk
11664,4648,62100,benefect botanical disinfectant wipes
13618,4648,62100,body disinfectant wipes
13619,4648,62100,cat friendly disinfectant wipes
12604,4648,62100,cell phone disinfectant wipes
13620,4648,62100,chlorox disinfectant wipes
11665,4648,62100,disinfectant wipes 3 pack
12605,4648,62100,disinfectant wipes 4 pack
13621,4648,62100,disinfectant wipes for cdiff
11666,4648,62100,disinfectant wipes for computer
12606,4648,62100,disinfectant wipes for flute
12607,4648,62100,disinfectant wipes oderless
13622,4648,62100,disinfectant wipes pack
11667,4648,62100,disinfectant wipes salon
11668,4648,62100,dog disinfectant wipes
11669,4648,62100,exercise disinfectant wipes
12610,4648,62100,food grade disinfectant wipes
12611,4648,62100,fragrance free disinfectant wipes
12612,4648,62100,hospital grade disinfectant wipes
13623,4648,62100,lemon scented disinfectant wipes
12613,4648,62100,lysol disinfectant wipes
13625,4648,62100,nontoxic disinfectant wipes dispenser
12614,4648,62100,pet safe disinfectant wipes
11670,4648,62100,professional disinfectant wipes
12616,4648,62100,purex disinfectant wipes
12617,4648,62100,purrell disinfectant wipes
12618,4648,62100,rescue disinfectant wipes
11671,4648,62100,safe disinfectant wipes
12619,4648,62100,seventh generation disinfectant wipes
12620,4648,62100,tattoo disinfectant wipes
11672,4648,62100,vegan disinfectant wipes
27412,4648,62104,natural antibacterial hand wipes
15775,4648,62104,natural hand wipes antibacterial
13627,4648,62105,baby disinfectant wipes
12622,4648,62106,natural bathroom cleaner
27417,4648,62109,all natural disenfecting wipes
26402,4648,62109,disenfecting wipes natural
12623,4648,62109,natural disenfecting wipes
14755,4648,62111,disinfectant wipe
12624,4648,62111,disinfectant wipes
11673,4648,62116,natural disinfectant wipes
24850,4648,62119,natural cleaning spray
12629,4648,62132,cpap wipes disinfectant
11676,4648,62139,disinfecting wipes bulk
12633,4648,62139,disinfecting wipes in bulk
20100,4648,62143,barbicide disinfectant wipes
27431,4648,62145,non toxic cleaner for highchsir and toys
15782,4648,62145,non toxic cleaner unscented
15783,4648,62147,biodegradable disinfecting wipes travel
18461,4648,62147,clorox disinfecting wipes travel
18462,4648,62147,disinfecting wipes travel airplane
18463,4648,62147,disinfecting wipes travel baby
18464,4648,62147,disinfecting wipes travel norovirus
13637,4648,62147,disinfecting wipes travel pack
11677,4648,62147,disinfecting wipes travel size
15784,4648,62147,disinfecting wipes travel with lid
16696,4648,62147,toy disinfecting wipes travel
17629,4648,62147,unscented disinfecting wipes travel
12636,4648,62150,7th generation wipes disinfecting
24855,4648,62150,baby cleaning wipes disinfecting
24856,4648,62150,bathroom cleaning wipes disinfecting
20964,4648,62150,biodegradable cleaning wipes disinfecting
27432,4648,62150,biodegradable wipes disinfecting
19240,4648,62150,clean well wipes disinfecting
12637,4648,62150,cleaning wipes disinfecting
20102,4648,62150,cleaning wipes disinfecting biodegradable
27437,4648,62150,cleaning wipes disinfecting orange
27438,4648,62150,contour cpap unscented wipes disinfecting with lavander
12638,4648,62150,desk wipes disinfecting
20103,4648,62150,fishing wipes disinfecting
13638,4648,62150,greenworks wipes disinfecting
27440,4648,62150,hand wipes disinfecting
27441,4648,62150,kitchen cleaning wipes disinfecting orange aroma
20971,4648,62150,lysol cleaning wipes disinfecting
18465,4648,62150,lysol wipes disinfecting wipes
26410,4648,62150,method wipes disinfecting
27442,4648,62150,mic wipes disinfecting
19242,4648,62150,mrs meyers wipes disinfecting
24864,4648,62150,organic cleaning wipes disinfecting
26413,4648,62150,phone wipes disinfecting
15785,4648,62150,seven generation wipes disinfecting
27449,4648,62150,wet wipes disinfecting
19243,4648,62150,wipes disinfecting
22250,4648,62150,wipes disinfecting amazon brand
27452,4648,62150,wipes disinfecting individual
13371,4648,68244,unscented natural disinfectant wipes
16557,4648,68245,cell phone disinfection wipes
17495,4648,68245,clorox disinfection wipes
12377,4648,68245,disinfection wipes for herpes
14455,4648,68245,disinfection wipes natural
13372,4648,68245,disinfection wipes no scent
14456,4648,68245,disinfection wipes non toxic
15533,4648,68245,disinfection wipes unscented
13373,4648,68245,hand disinfection wipes
17497,4648,68245,natural disinfection wipes
15534,4648,68245,organic disinfection wipes
27199,4648,68261,eco sanitizing wipes kids
23235,4648,68261,hand sanitizing wipes for kids
27200,4648,68261,kid sanitizing wipes
22186,4648,68261,kids safe sanitizing wipes
19087,4648,68261,kids sanitizing hand wipes
20862,4648,68261,kids sanitizing wipes for hands
24627,4648,68261,sanitizing wipes for kids
27201,4648,68261,sanitizing wipes kids
27202,4648,68261,sanitizing wipes travel kids safe
15577,4648,68275,bulk biodegradable gym disinfectant wipes
13408,4648,68275,disinfectant gym equipment wipes
23236,4648,68275,disinfectant wipes gym
13409,4648,68275,gym equipment disinfectant wipes
14520,4648,68287,disinfectant wipes organic
15581,4648,68287,organic cleaning disinfectant wipes
