id,campaign,term,match_type
64126,1248,hand sanitizer foaming alcohol free,BROAD
65651,1248,hand sanitizer foaming alcohol free,EXACT
291928,1248,hand sanitizer foaming alcohol free,PHRASE
64685,1248,hand sanitizer for baby,EXACT
63842,1248,hand sanitizer for baby,PHRASE
64645,1248,hand sanitizer for kids,EXACT
63906,1248,hand sanitizer for kids,PHRASE
64106,1248,hand sanitizer fragrance free,BROAD
63075,1248,hand sanitizer fragrance free,EXACT
63977,1248,hand sanitizer fragrance free,PHRASE
208704,1248,hand sanitizer in baby,EXACT
64112,1248,hand sanitizer lotion,BROAD
64740,1248,hand sanitizer lotion,EXACT
65709,1248,hand sanitizer lotion,PHRASE
64207,1248,hand sanitizer moisturizer,BROAD
64623,1248,hand sanitizer moisturizer,EXACT
63828,1248,hand sanitizer moisturizer,PHRASE
64616,1248,hand sanitizer moisturizing,BROAD
63093,1248,hand sanitizer moisturizing,EXACT
63884,1248,hand sanitizer moisturizing,PHRASE
65589,1248,hand sanitizer natural,BROAD
65652,1248,hand sanitizer natural,EXACT
63861,1248,hand sanitizer natural,PHRASE
63063,1248,hand sanitizer natural organic,EXACT
72079,1248,hand sanitizer natural organic,PHRASE
65607,1248,hand sanitizer non alcoholic,BROAD
74309,1248,hand sanitizer non alcoholic,EXACT
63860,1248,hand sanitizer non alcoholic,PHRASE
64822,1248,hand sanitizer non drying,EXACT
81190,1248,hand sanitizer non drying,PHRASE
74086,1248,hand sanitizer organic,BROAD
65732,1248,hand sanitizer organic,EXACT
64013,1248,hand sanitizer organic,PHRASE
64132,1248,hand sanitizer pump,BROAD
63188,1248,hand sanitizer pump,EXACT
63965,1248,hand sanitizer pump,PHRASE
64076,1248,hand sanitizer round,BROAD
156934,1248,hand sanitizer round,EXACT
72169,1248,hand sanitizer round,PHRASE
99440,1248,hand sanitizer safe for baby,BROAD
63081,1248,hand sanitizer safe for baby,PHRASE
305047,1248,hand sanitizer travel,BROAD
64651,1248,hand sanitizer travel,EXACT
65714,1248,hand sanitizer travel,PHRASE
65601,1248,hand sanitizer travel size,BROAD
64804,1248,hand sanitizer travel size,EXACT
63109,1248,hand sanitizer travel size,PHRASE
63199,1248,hand sanitizer wipes for baby,EXACT
64223,1248,hand sanitizing spray,BROAD
64636,1248,hand sanitizing spray,EXACT
64036,1248,hand sanitizing spray,PHRASE
64055,1248,hand sanitizing wipes,BROAD
64657,1248,hand sanitizing wipes,EXACT
63912,1248,hand sanitizing wipes,PHRASE
72450,1248,hand sanitzer,BROAD
64601,1248,hand sanitzer,EXACT
63899,1248,hand sanitzer,PHRASE
64222,1248,hand santizer,BROAD
64669,1248,hand santizer,EXACT
65769,1248,hand santizer,PHRASE
64088,1248,hand soap,BROAD
64816,1248,hand soap,EXACT
65682,1248,hand soap,PHRASE
63152,1248,hand soap antibacterial,EXACT
63893,1248,hand soap antibacterial,PHRASE
64254,1248,hand soap antibacterial foaming,BROAD
64796,1248,hand soap antibacterial foaming,EXACT
64029,1248,hand soap antibacterial foaming,PHRASE
63848,1248,hand soap baby,PHRASE
65595,1248,hand soap cruelty free,BROAD
63134,1248,hand soap cruelty free,EXACT
63840,1248,hand soap cruelty free,PHRASE
64558,1248,hand soap foam,BROAD
64576,1248,hand soap foam,EXACT
63920,1248,hand soap foam,PHRASE
63127,1248,hand soap for baby,EXACT
282685,1248,hand soap for baby,PHRASE
64248,1248,hand soap natural refill,BROAD
64872,1248,hand soap natural refill,EXACT
64042,1248,hand soap natural refill,PHRASE
64869,1248,hand wipes for baby,EXACT
63918,1248,hand wipes for baby,PHRASE
64541,1248,handsanitizer,EXACT
63873,1248,handsanitizer,PHRASE
64182,1248,kid hand sanitizer,BROAD
63879,1248,kid hand sanitizer,PHRASE
64094,1248,kids foaming hand soap,BROAD
64791,1248,kids foaming hand soap,EXACT
64001,1248,kids foaming hand soap,PHRASE
64781,1248,kids hand sanitizer,EXACT
64613,1248,kids hand sanitizer for backpacks,EXACT
81423,1248,kids hand sanitizer for backpacks,PHRASE
283088,1248,kids hand sanitizer wipes,BROAD
73122,1248,kids hand sanitizer wipes,EXACT
64743,1248,kids hand soap,BROAD
65726,1248,kids hand soap,EXACT
63158,1248,kids hand soap,PHRASE
278566,1248,liquid hand sanitizer,BROAD
64847,1248,liquid hand sanitizer,EXACT
65690,1248,liquid hand sanitizer,PHRASE
63101,1248,medline hand sanitizer,EXACT
297372,1248,mini hand sanitizer,BROAD
64547,1248,mini hand sanitizer,EXACT
99388,1248,mini hand sanitizer,PHRASE
228895,1248,moisturing hand sanitizer,BROAD
63090,1248,moisturing hand sanitizer,EXACT
178861,1248,moisturing hand sanitizer,PHRASE
64156,1248,natural baby hand sanitizer,BROAD
91832,1248,natural baby hand sanitizer,EXACT
119487,1248,natural baby hand sanitizer,PHRASE
292334,1248,natural hand sanitizer,BROAD
63164,1248,natural hand sanitizer,EXACT
64030,1248,natural hand sanitizer,PHRASE
64271,1248,natural hand sanitzer,BROAD
63099,1248,natural hand sanitzer,EXACT
63905,1248,natural hand sanitzer,PHRASE
64216,1248,natural liquid hand soap,BROAD
65676,1248,natural liquid hand soap,EXACT
63834,1248,natural liquid hand soap,PHRASE
64242,1248,natural organic hand sanitizer,BROAD
64851,1248,natural organic hand sanitizer,EXACT
63926,1248,natural organic hand sanitizer,PHRASE
64138,1248,non alcohol hand sanitizer,BROAD
65764,1248,non alcohol hand sanitizer,EXACT
63941,1248,non alcohol hand sanitizer,PHRASE
64755,1248,non alcoholic foam hand sanitizer,BROAD
117597,1248,non alcoholic foam hand sanitizer,EXACT
291960,1248,non alcoholic foam hand sanitizer,PHRASE
129575,1248,non drying hand sanitizer,BROAD
63056,1248,non drying hand sanitizer,EXACT
65790,1248,non drying hand sanitizer,PHRASE
64269,1248,non toxic hand sanitizer,BROAD
64589,1248,non toxic hand sanitizer,EXACT
65791,1248,non toxic hand sanitizer,PHRASE
81985,1248,nontoxic hand sanitizer,BROAD
65658,1248,nontoxic hand sanitizer,EXACT
89881,1248,nontoxic hand sanitizer,PHRASE
99622,1248,organic baby hand soap,BROAD
64691,1248,organic baby hand soap,EXACT
169225,1248,organic baby hand wipes,BROAD
73058,1248,organic baby hand wipes,EXACT
64681,1248,organic hand sanitizer,EXACT
63050,1248,organic hand sanitizer,PHRASE
99555,1248,organic hand soap,BROAD
64693,1248,organic hand soap,EXACT
65691,1248,organic hand soap,PHRASE
64097,1248,organic natural hand soap,BROAD
79553,1248,organic natural hand soap,EXACT
158918,1248,organic natural hand soap,PHRASE
64841,1248,pocket hand sanitizers,BROAD
65758,1248,pocket hand sanitizers,EXACT
63854,1248,pocket hand sanitizers,PHRASE
64144,1248,sanitizer for baby,BROAD
64863,1248,sanitizer for baby,EXACT
65668,1248,sanitizer for baby,PHRASE
64078,1248,sanitizer lotion,BROAD
64827,1248,sanitizer lotion,EXACT
63947,1248,sanitizer lotion,PHRASE
64170,1248,sanitizer spray,BROAD
64734,1248,sanitizer spray,EXACT
65747,1248,sanitizer spray,PHRASE
64188,1248,sanitizer spray bottle,BROAD
71069,1248,sanitizer spray bottle,EXACT
65662,1248,sanitizer spray bottle,PHRASE
64096,1248,sanitizing hand soap,BROAD
81986,1248,sanitizing hand soap,EXACT
64012,1248,sanitizing hand soap,PHRASE
64260,1248,sanitizing spray,BROAD
64663,1248,sanitizing spray,EXACT
63929,1248,sanitizing spray,PHRASE
64711,1248,small hand sanitizer,EXACT
79717,1248,small hand sanitizer,PHRASE
65719,1248,the best hand sanitizer,EXACT
268885,1248,the best hand sanitizer,PHRASE
64629,1248,toxic free hand sanitizer,BROAD
71082,1248,toxic free hand sanitizer,EXACT
81396,1248,toxic free hand sanitizer,PHRASE
83161,1248,unscented hand soap,BROAD
64535,1248,unscented hand soap,EXACT
63989,1248,unscented hand soap,PHRASE
64839,1248,vegan hand sanitizer,BROAD
63200,1248,vegan hand sanitizer,EXACT
63815,1248,vegan hand sanitizer,PHRASE
67424,1249,all natural hand sanitizer,EXACT
76100,1249,clean and well,BROAD
69710,1249,clean and well,EXACT
69716,1249,clean and well,PHRASE
103723,1249,clean well cleaner,BROAD
103705,1249,clean well cleaner,EXACT
136083,1249,clean well cleaner,PHRASE
67422,1249,clean well disinfecting wipes,BROAD
75986,1249,clean well disinfecting wipes,EXACT
212751,1249,clean well hand sanitizing wipes,BROAD
294538,1249,clean well hand sanitizing wipes,EXACT
222021,1249,clean well hand wipes,BROAD
133433,1249,clean well hand wipes,EXACT
173442,1249,clean well natural foaming hand,BROAD
113797,1249,clean well natural foaming hand,EXACT
76021,1249,clean well sanitizing wipes,BROAD
69709,1249,clean well sanitizing wipes,EXACT
87251,1249,clean well sanitizing wipes,PHRASE
116080,1249,clean well spray hand sanitizer,PHRASE
173441,1249,clean well wipes,BROAD
67438,1249,clean well wipes,EXACT
106116,1249,clean well wipes,PHRASE
126249,1249,cleanwell botanical disinfecting wipes,BROAD
67428,1249,cleanwell botanical disinfecting wipes,EXACT
87252,1249,cleanwell botanical disinfecting wipes,PHRASE
299438,1249,cleanwell disinfecting hand wipes,BROAD
75987,1249,cleanwell disinfecting hand wipes,EXACT
78261,1249,cleanwell disinfecting hand wipes,PHRASE
76091,1249,cleanwell disinfecting wipes,BROAD
78228,1249,cleanwell disinfecting wipes,EXACT
78235,1249,cleanwell disinfecting wipes,PHRASE
300604,1249,cleanwell foaming hand sanitizer,BROAD
67432,1249,cleanwell foaming hand sanitizer,EXACT
145516,1249,cleanwell foaming hand sanitizer,PHRASE
78194,1249,cleanwell hand sanitizer,BROAD
69712,1249,cleanwell hand sanitizer,EXACT
69717,1249,cleanwell hand sanitizer,PHRASE
103636,1249,cleanwell hand sanitizer wipes,BROAD
67430,1249,cleanwell hand sanitizer wipes,EXACT
224759,1249,cleanwell hand sanitizer wipes,PHRASE
103715,1249,cleanwell hand sanitizing wipes,BROAD
67440,1249,cleanwell hand sanitizing wipes,EXACT
207450,1249,cleanwell hand sanitizing wipes,PHRASE
176125,1249,cleanwell hand wipes,BROAD
67429,1249,cleanwell hand wipes,EXACT
165647,1249,cleanwell hand wipes,PHRASE
142797,1249,cleanwell hand wipes individual,EXACT
294549,1249,cleanwell hand wipes travel,EXACT
76109,1249,cleanwell natural foaming hand,EXACT
87250,1249,cleanwell natural foaming hand,PHRASE
67435,1249,cleanwell natural foaming hand sanitizer,EXACT
165670,1249,cleanwell natural foaming hand sanitizer,PHRASE
76016,1249,cleanwell natural hand sanitizer,BROAD
67426,1249,cleanwell natural hand sanitizer,EXACT
69718,1249,cleanwell natural hand sanitizer,PHRASE
266152,1249,cleanwell natural hand sanitizing wipes,EXACT
103695,1249,cleanwell natural hand wipes,EXACT
103704,1249,cleanwell sanitizing hand wipes,EXACT
85151,1249,cleanwell sanitizing wipes,BROAD
67434,1249,cleanwell sanitizing wipes,EXACT
145519,1249,cleanwell sanitizing wipes,PHRASE
69708,1249,cleanwell wipes,BROAD
67423,1249,cleanwell wipes,EXACT
67441,1249,cleanwell wipes,PHRASE
76017,1249,kids sanitizing wipes,EXACT
152687,1249,natural disinfectant spray,EXACT
176159,1249,natural disinfectant spray,PHRASE
67437,1249,natural hand sanitizer,EXACT
69714,1249,natural hand sanitizer,PHRASE
93878,1249,natural hand sanitizer wipes,EXACT
67439,1249,natural sanitizing wipes,EXACT
123871,1249,natural wipes travel,EXACT
67431,1249,sanitizing hand wipes,EXACT
67433,1249,sanitizing wipes travel,EXACT
128905,1250,365 everyday value,EXACT
148473,1250,365 everyday value,PHRASE
81002,1250,365 everyday value hand soap,EXACT
71669,1250,antibacterial hand soap seventh generation,EXACT
63648,1250,babyganics hand sanitizer,EXACT
118843,1250,bath and body works,BROAD
63530,1250,bath and body works,EXACT
63699,1250,bath and body works,PHRASE
168159,1250,bath and body works hand soap,BROAD
168496,1250,bath and body works hand soap,EXACT
119047,1250,beesential,EXACT
138651,1250,beesential bar soap,EXACT
227096,1250,beesential body wash,BROAD
89333,1250,beesential body wash,EXACT
118850,1250,beesential foaming hand soap,BROAD
63668,1250,beesential foaming hand soap,EXACT
63537,1250,beesential hand soap,EXACT
71596,1250,beesential soap,BROAD
63643,1250,dial,EXACT
63710,1250,dial,PHRASE
71623,1250,dial soap antibacterial,BROAD
168232,1250,dial soap antibacterial,EXACT
108978,1250,dial soap refill antibacterial,BROAD
63661,1250,foaming soap method,EXACT
71869,1250,foaming soap method,PHRASE
168167,1250,hand soap by method,BROAD
89431,1250,hand soap by method,PHRASE
63522,1250,hand soap gel method,EXACT
63594,1250,hand soap method,EXACT
63498,1250,hand soap refill seventh generation,EXACT
136984,1250,hand soap refill seventh generation,PHRASE
63606,1250,hand wash soap method,EXACT
247023,1250,honest co,EXACT
88062,1250,honest co,PHRASE
71601,1250,honest company,BROAD
178348,1250,honest company,EXACT
63706,1250,honest company,PHRASE
71588,1250,honest company hand soap,BROAD
80932,1250,honest company hand soap,EXACT
62791,1250,honest company hand soap,PHRASE
63660,1250,honest company hand soap foam,EXACT
148289,1250,honest company hand soap foaming,EXACT
158553,1250,j.r. watkins hand soap,EXACT
63634,1250,method apple hand soap,EXACT
168176,1250,method body soap,BROAD
71736,1250,method body soap,EXACT
79126,1250,method body soap,PHRASE
61016,1250,method clementine hand soap,EXACT
61018,1250,method foam hand soap,EXACT
63685,1250,method foam soap,EXACT
63693,1250,method foam soap,PHRASE
63675,1250,method foam soap refill,EXACT
71870,1250,method foam soap refill,PHRASE
71625,1250,method foaming had soap,EXACT
235919,1250,method foaming had soap,PHRASE
63492,1250,method foaming hand soap,EXACT
63700,1250,method foaming hand soap,PHRASE
63482,1250,method foaming hand soap refill,BROAD
63663,1250,method foaming hand soap refill,EXACT
63541,1250,method foaming hand soap waterfall,EXACT
62790,1250,method foaming hand soap waterfall,PHRASE
158186,1250,method foaming handsoap,BROAD
63631,1250,method foaming handsoap,EXACT
63695,1250,method foaming handsoap,PHRASE
63525,1250,method foaming soap,EXACT
63701,1250,method foaming soap,PHRASE
63655,1250,method foaming soap refill,EXACT
63707,1250,method foaming soap refill,PHRASE
63504,1250,method gel hand soap,EXACT
89432,1250,method gel hand soap,PHRASE
63600,1250,method grapefruit hand soap refill,EXACT
98919,1250,method grapefruit hand soap refill,PHRASE
63523,1250,method grapefruit soap,EXACT
89415,1250,method grapefruit soap,PHRASE
63503,1250,method green tea soap,EXACT
107039,1250,method green tea soap,PHRASE
63622,1250,method hand foam soap,EXACT
71616,1250,method hand foaming soap,EXACT
156424,1250,method hand foaming soap,PHRASE
63673,1250,method hand foaming soap refill,EXACT
225551,1250,method hand foaming soap refill,PHRASE
63589,1250,method hand soap,EXACT
89444,1250,method hand soap,PHRASE
63569,1250,method hand soap foam,EXACT
71859,1250,method hand soap foam,PHRASE
63547,1250,method hand soap foaming,EXACT
63697,1250,method hand soap foaming,PHRASE
63629,1250,method hand soap foaming refill,EXACT
63499,1250,method hand soap gel,EXACT
168153,1250,method hand soap grapefruit,BROAD
63601,1250,method hand soap grapefruit,EXACT
63614,1250,method hand soap green tea,EXACT
217251,1250,method hand soap green tea,PHRASE
63625,1250,method hand soap kitchen,EXACT
168146,1250,method hand soap refill,BROAD
63574,1250,method hand soap refill,EXACT
80990,1250,method hand soap refill,PHRASE
63544,1250,method hand soap refill grapefruit,EXACT
109208,1250,method hand soap refill grapefruit,PHRASE
63599,1250,method hand soap subscribe,EXACT
63513,1250,method hand soap sweet water,EXACT
63617,1250,method kitchen hand soap,EXACT
63579,1250,method kitchen soap,EXACT
79130,1250,method kitchen soap,PHRASE
63566,1250,method lemongrass kitchen soap,EXACT
63557,1250,method liquid hand soap,EXACT
63572,1250,method pink grapefruit hand soap,EXACT
237247,1250,method pink grapefruit hand soap,PHRASE
63552,1250,method sea mineral hand soap,EXACT
63516,1250,method soap,EXACT
70531,1250,method soap,PHRASE
168154,1250,method soap foaming,BROAD
63638,1250,method soap foaming,EXACT
70530,1250,method soap foaming,PHRASE
63624,1250,method soap gel,EXACT
88073,1250,method soap gel,PHRASE
63680,1250,method soap hand,EXACT
71876,1250,method soap hand,PHRASE
89304,1250,method soap pack of 6,EXACT
80940,1250,method soap refill pink grapefruit,EXACT
108898,1250,method soaps,BROAD
63509,1250,method soaps,EXACT
63535,1250,method sweet water hand soap,EXACT
63690,1250,method waterfall soap,EXACT
97292,1250,method waterfall soap,PHRASE
63487,1250,methods foam hand soap,BROAD
63691,1250,methods foam hand soap,PHRASE
119215,1250,mrs. meyers,EXACT
119234,1250,mrs. meyers,PHRASE
117011,1250,mrs. meyers dish soap,EXACT
168594,1250,mrs. meyers hand soap,PHRASE
178602,1250,mrs. meyers hand soap refill,EXACT
118851,1250,mrs. meyers soap,BROAD
63531,1250,puracy foaming hand soap refill,EXACT
63650,1250,puracy hand soap,EXACT
88080,1250,puracy hand soap,PHRASE
63584,1250,puracy hand soap refill,EXACT
128643,1250,puracy soap,BROAD
63521,1250,puracy soap,EXACT
70537,1250,puracy soap,PHRASE
63562,1250,seventh generation hand soap,EXACT
63609,1250,seventh generation hand soap refill,EXACT
80768,1250,seventh generation soap,EXACT
71598,1250,softsoap,BROAD
63698,1250,softsoap,EXACT
63708,1250,softsoap,PHRASE
70545,1250,softsoap antibacterial hand soap,EXACT
182692,1251,green works,BROAD
60544,1251,green works,EXACT
60524,1251,green works,PHRASE
103151,1251,green works all purpose cleaner refill,EXACT
93435,1251,green works all purpose cleaner spray,EXACT
142302,1251,green works cleaning wipes,BROAD
60550,1251,green works cleaning wipes,EXACT
67006,1251,green works cleaning wipes,PHRASE
182702,1251,green works compostable cleaning wipes,BROAD
75633,1251,green works compostable cleaning wipes,EXACT
142354,1251,green works glass and surface cleaner,EXACT
231751,1251,green works glass cleaner,BROAD
60562,1251,green works glass cleaner,EXACT
75604,1251,green works glass cleaner,PHRASE
67037,1251,green works multi purpose cleaner,EXACT
182709,1251,green works multi surface,BROAD
84762,1251,green works multi surface,EXACT
60542,1251,green works multi surface,PHRASE
182700,1251,green works multi-surface cleaner,BROAD
60555,1251,green works multi-surface cleaner,EXACT
221462,1251,green works multisurface,PHRASE
