id,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_persentage,NtB_order_rate
2761,31210,8/23/19,67,1,NULL,0.91,0.91,0.033019,0.3029,27.56,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2762,31210,8/24/19,49,1,NULL,0.58,0.58,0.162011,0.0617,3.58,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2763,31216,8/18/19,1632,6,NULL,1.17,7.01,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2764,31216,8/19/19,2123,3,NULL,1.08,3.25,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2765,31216,8/20/19,1949,3,NULL,1.02,3.06,0.170474,0.0587,17.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2766,31216,8/21/19,1946,7,NULL,1.02,7.11,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2767,31216,8/22/19,1711,2,NULL,1.82,3.63,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2768,31216,8/23/19,1464,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2769,31216,8/24/19,1389,3,NULL,1.61,4.84,0.10621,0.0942,45.57,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2770,31223,8/18/19,41,1,NULL,2.4,2.4,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2771,31223,8/19/19,51,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2772,31223,8/20/19,62,2,NULL,0.59,1.18,0.065738,0.1521,17.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2773,31223,8/21/19,40,1,NULL,0.58,0.58,0.032312,0.3095,17.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2774,31223,8/22/19,65,5,NULL,0.82,4.12,0.156061,0.0641,26.4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2775,31223,8/23/19,58,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2776,31223,8/24/19,50,3,NULL,0.81,2.42,0.118337,0.0845,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2777,31229,8/18/19,321,2,NULL,0.3,0.6,0.041696,0.2398,14.39,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2778,31229,8/19/19,331,1,NULL,0.61,0.61,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2779,31229,8/20/19,300,2,NULL,0.37,0.74,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2780,31229,8/21/19,287,1,NULL,0.8,0.8,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2781,31229,8/22/19,309,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2782,31229,8/23/19,205,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2783,31229,8/24/19,231,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2784,31235,8/18/19,202,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2785,31235,8/19/19,216,1,NULL,0.43,0.43,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2786,31235,8/20/19,209,1,NULL,0.11,0.11,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2787,31235,8/21/19,218,1,NULL,0.48,0.48,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2788,31235,8/22/19,223,1,NULL,0.08,0.08,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2789,31235,8/23/19,168,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2790,31235,8/24/19,197,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2791,31241,8/18/19,269,4,NULL,1.26,5.03,0.1631,0.0613,30.84,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2792,31241,8/19/19,260,7,NULL,1.09,7.64,0.156141,0.064,48.93,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2793,31241,8/20/19,244,5,NULL,0.67,3.37,0.073341,0.1364,45.95,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2794,31241,8/21/19,182,5,NULL,1.01,5.06,0.140947,0.0709,35.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2795,31241,8/22/19,224,7,NULL,1.93,13.52,1.2803,0.0078,10.56,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2796,31241,8/23/19,197,4,NULL,1.32,5.29,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2797,31241,8/24/19,154,2,NULL,1.1,2.19,0.399635,0.025,5.48,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2798,32167,8/18/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2799,32167,8/19/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2800,32167,8/20/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2801,32167,8/22/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2802,32167,8/24/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2803,31247,8/18/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2804,31247,8/19/19,8,1,NULL,2.98,2.98,1.0493,0.0095,2.84,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2805,31247,8/20/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2806,31247,8/21/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2807,31247,8/22/19,2,1,NULL,2.91,2.91,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2808,31247,8/23/19,5,1,NULL,3.19,3.19,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2809,31247,8/24/19,2,1,NULL,0.59,0.59,0.103873,0.0963,5.68,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2810,31678,8/18/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2811,31678,8/19/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2812,31678,8/20/19,21,1,NULL,1.31,1.31,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2813,31678,8/21/19,2,1,NULL,0.26,0.26,0.004051,2.4685,64.18,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2814,32182,8/18/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2815,32182,8/19/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2816,32182,8/20/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2817,32182,8/21/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2818,31252,8/19/19,2,1,NULL,0.21,0.21,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2819,31252,8/20/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2820,31252,8/21/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2821,31252,8/22/19,1,1,NULL,0.68,0.68,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2822,31253,8/18/19,37,3,NULL,1.29,3.88,0.138919,0.072,27.93,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2823,31253,8/19/19,11,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2824,31253,8/20/19,25,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2825,31253,8/21/19,10,1,NULL,1.05,1.05,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2826,31253,8/22/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2827,31253,8/23/19,8,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2828,31253,8/24/19,8,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2829,31263,8/18/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2830,31263,8/21/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2831,31263,8/22/19,14,1,NULL,0.79,0.79,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2832,31263,8/23/19,7,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2833,31263,8/24/19,6,2,NULL,1.58,3.15,0.394243,0.0254,7.99,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2834,31265,8/18/19,56,1,NULL,1.37,1.37,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2835,31265,8/19/19,19,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2836,31265,8/20/19,22,1,NULL,3.21,3.21,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2837,31265,8/21/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2838,31265,8/22/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2839,31265,8/23/19,11,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2840,31265,8/24/19,11,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2841,31268,8/18/19,23,3,NULL,1.27,3.8,0.200211,0.0499,18.98,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2842,31268,8/19/19,42,6,NULL,1.8,10.81,0.298536,0.0335,36.21,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2843,31268,8/20/19,30,6,NULL,1.69,10.15,0.151583,0.066,66.96,5,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2844,31268,8/21/19,28,3,NULL,1.57,4.7,0.275822,0.0363,17.04,1,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2845,31268,8/22/19,39,4,NULL,0.62,2.48,0.087109,0.1148,28.47,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2846,31268,8/23/19,32,6,NULL,1.46,8.78,0.308395,0.0324,28.47,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2847,31268,8/24/19,32,4,NULL,1.67,6.69,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2848,31711,8/18/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2849,31711,8/19/19,32,2,NULL,1.15,2.29,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2850,31711,8/20/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2851,31711,8/21/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2852,31272,8/18/19,20,1,NULL,1.21,1.21,0.069861,0.1431,17.32,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2853,31272,8/19/19,17,2,NULL,0.52,1.03,0.041036,0.2437,25.1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2854,31272,8/20/19,17,1,NULL,1.45,1.45,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2855,31272,8/21/19,28,3,NULL,0.77,2.3,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2856,31272,8/22/19,17,2,NULL,1.71,3.42,0.446475,0.0224,7.66,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2857,31272,8/23/19,25,2,NULL,0.74,1.47,0.039002,0.2564,37.69,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2858,31272,8/24/19,22,2,NULL,1.46,2.92,0.063135,0.1584,46.25,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2859,31277,8/18/19,55,1,NULL,0.92,0.92,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2860,31277,8/19/19,60,1,NULL,0.94,0.94,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2861,31277,8/20/19,6,1,NULL,1.18,1.18,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2862,32230,8/18/19,8,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2863,32230,8/19/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2864,31280,8/18/19,31,1,NULL,0.37,0.37,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2865,31280,8/19/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2866,31280,8/20/19,3,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2867,31283,8/18/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2868,31283,8/19/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2869,31283,8/20/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2870,31283,8/21/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2871,31283,8/22/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2872,31288,8/18/19,153,3,NULL,1.85,5.55,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873,31288,8/19/19,247,2,NULL,1.43,2.85,0.09889,0.1011,28.82,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2874,31288,8/20/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2875,31744,8/18/19,25,1,NULL,1.15,1.15,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2876,31744,8/19/19,27,2,NULL,1.33,2.66,0.241379,0.0414,11.02,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2877,31744,8/20/19,54,2,NULL,0.96,1.91,0.201264,0.0497,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2878,31744,8/21/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2879,31291,8/18/19,177,1,NULL,1,1,0.042918,0.233,23.3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2880,31291,8/19/19,184,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2881,31291,8/20/19,179,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2882,31291,8/21/19,143,1,NULL,1.25,1.25,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2883,31291,8/22/19,123,3,NULL,1.56,4.67,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2884,31291,8/23/19,129,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2885,31291,8/24/19,162,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2886,31296,8/18/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2887,31296,8/19/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2888,31296,8/20/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2889,31296,8/21/19,3,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2890,31296,8/22/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2891,31296,8/23/19,7,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2892,31296,8/24/19,8,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2893,31301,8/18/19,318,6,NULL,0.99,5.94,0.75,0.0133,7.92,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2894,31301,8/19/19,306,5,NULL,1.63,8.15,1.54356,0.0065,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2895,31301,8/20/19,225,2,NULL,0.88,1.76,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2896,31301,8/21/19,142,5,NULL,1.62,8.09,0.562196,0.0178,14.39,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2897,31301,8/22/19,136,4,NULL,1.95,7.81,0.12276,0.0815,63.62,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2898,31301,8/23/19,126,1,NULL,0.85,0.85,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2899,31301,8/24/19,128,4,NULL,2.29,9.16,0.636553,0.0157,14.39,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2900,31307,8/18/19,101,10,NULL,1.55,15.46,0.185172,0.054,83.49,8,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2901,31307,8/19/19,108,13,NULL,1.22,15.83,0.150275,0.0665,105.34,7,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2902,31307,8/20/19,114,16,NULL,1.6,25.6,0.148915,0.0672,171.91,13,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2903,31307,8/21/19,113,13,NULL,1.12,14.55,0.286926,0.0349,50.71,6,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2904,31307,8/22/19,136,11,NULL,0.86,9.44,0.073326,0.1364,128.74,7,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2905,31307,8/23/19,134,15,NULL,1.16,17.43,0.673233,0.0149,25.89,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2906,31307,8/24/19,121,15,NULL,1.42,21.34,0.231178,0.0433,92.31,9,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2907,31313,8/18/19,417,8,NULL,2.33,18.67,1.04011,0.0096,17.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2908,31313,8/19/19,447,7,NULL,2.07,14.46,0.402786,0.0248,35.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2909,31313,8/20/19,262,4,NULL,1.61,6.43,0.179109,0.0558,35.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2910,31313,8/21/19,151,1,NULL,0.63,0.63,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2911,31313,8/22/19,161,1,NULL,2.57,2.57,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2912,31313,8/23/19,145,2,NULL,1.57,3.14,0.184381,0.0542,17.03,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2913,31313,8/24/19,157,4,NULL,2.16,8.65,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2914,31319,8/18/19,52,4,NULL,1.18,4.73,0.073242,0.1365,64.58,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2915,31319,8/19/19,53,5,NULL,1.29,6.46,0.041065,0.2435,157.31,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2916,31319,8/20/19,36,6,NULL,0.97,5.81,0.099452,0.1006,58.42,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2917,31319,8/21/19,65,7,NULL,1.06,7.39,0.085641,0.1168,86.29,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2918,31319,8/22/19,75,10,NULL,1.24,12.36,0.24014,0.0416,51.47,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2919,31319,8/23/19,53,5,NULL,1.47,7.36,0.359902,0.0278,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2920,31319,8/24/19,49,3,NULL,1.13,3.4,0.08313,0.1203,40.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2921,31325,8/18/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2922,31325,8/19/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2923,31325,8/20/19,15,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2924,31325,8/21/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2925,31325,8/22/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2926,31325,8/23/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2927,31325,8/24/19,5,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2928,31331,8/18/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2929,31331,8/19/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2930,31331,8/20/19,30,1,NULL,0.22,0.22,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2931,31331,8/21/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2932,31331,8/22/19,21,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2933,31331,8/23/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2934,31331,8/24/19,5,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2935,31000,8/25/19,4624,10,NULL,1.13,11.32,0.324914,0.0308,34.84,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2936,31000,8/26/19,7935,11,NULL,0.86,9.48,0.396985,0.0252,23.88,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2937,31000,8/27/19,8780,8,NULL,0.94,7.55,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
